seq,cam_view,start_frame,end_frame,url,gait_event,dataset,gait_pat,title,uploader,fps,start_time,end_time,duration,checksum,width,height
cll8k49ga005n3o6lrg92111d,front,2230,2688,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:00:37.167,00:00:44.800,7.633,0886ac7b617fd18a8c0400bf34ee53113aea92162cd3763741c539f2effa5b7a,1920,1080
cll8k4oby005r3o6ljjncvkp8,back,2704,3347,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:00:45.067,00:00:55.783,10.717,9a468dda056e054d265c9eb9b24f9bba68f702ea7fdcf47b2bc09a5c66ed163f,1920,1080
cll8k59j9005v3o6l2w9i0lse,right side,3357,3588,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:00:55.950,00:00:59.800,3.85,96de3d505a3843bd06bd45590f72a5994b7d16bf12dd469009f8595e415fe5f4,1920,1080
cll8k5qsr005z3o6lauk0dd4a,left side,3642,3876,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:01:00.700,00:01:04.600,3.9,9a89196653e047c8c8e776f3c31903df923b84f6ae1e63877830ec50c7d61f11,1920,1080
cll8k6b0t00633o6l0qohgf43,right side,3898,4415,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:01:04.967,00:01:13.583,8.617,7e09bfb055cd99148b8d24d1c853de16a192b30c3a46e0a9c1f764ffdac01c67,1920,1080
cll8k6t9d00673o6lb9ryzdsb,left side,4437,4917,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:01:13.950,00:01:21.950,8.0,767af22cc3ed2d58bcef660b07431a04bba58e8252dde4311e8744ccad2eb1aa,1920,1080
cll8k74kx006b3o6l0fue0bcg,front,4930,5164,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:01:22.167,00:01:26.067,3.9,82cbc3e5e18b8795423028c22fe12c2b55eab000e373b890d7e08001ebfed3ca,1920,1080
cll8k7lo2006f3o6lf4tw2dqz,back,5217,5430,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:01:26.950,00:01:30.500,3.55,d0c49b357b52be431f9df5bd86fc1acffae8ea4b3430f888b79c1a3294f753c4,1920,1080
cll8k844v006j3o6lyfwxu6xu,front,5449,5911,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:01:30.817,00:01:38.517,7.7,f3e2a4b7bc1833e5cf99fe4a2d6633180bb35b38784235d5ad30b555f82397a5,1920,1080
cll8k8pxy006n3o6l2q1gopyo,back,5933,6424,https://www.youtube.com/watch?v=rWKYDfklSkE,nan,Abnormal Gait,cerebral palsy,Gait Dystonia - Case Study 24 Update,Mission Gait,60.0,00:01:38.883,00:01:47.067,8.183,a730148b6f80111d27a00586937623edd41be14edf63c4b52f09ac3d0117e465,1920,1080
cll8zcn9d008s3o6lsr0cpuit,left side,1,433,https://www.youtube.com/watch?v=tw1IsZL4h3g,nan,Abnormal Gait,prosthetic,Case Study 3 - Lateral View,Mission Gait,60.0,00:00:00.017,00:00:07.217,7.2,23a76f8aa2683b9e7d473c731acbd73d510f5646b4d230d730158dc55149d868,1920,1080
cll8zd2wr008w3o6lfbhuchnd,right side,492,927,https://www.youtube.com/watch?v=tw1IsZL4h3g,nan,Abnormal Gait,prosthetic,Case Study 3 - Lateral View,Mission Gait,60.0,00:00:08.200,00:00:15.450,7.25,6ae87a19944d5d491c1b1ee6da249bf3b5c417646c6db9c2cfe9c62d9c66c4d9,1920,1080
cll8zdghs00903o6lsc69xrdv,left side,937,1931,https://www.youtube.com/watch?v=tw1IsZL4h3g,nan,Abnormal Gait,prosthetic,Case Study 3 - Lateral View,Mission Gait,60.0,00:00:15.617,00:00:32.183,16.567,5372bbb8f164b5e5f2f3f88ac1e2f5d8a7164d9881174b2813c7a2f270d32df8,1920,1080
cll8ze04800943o6ll5yn10zx,right side,1946,2995,https://www.youtube.com/watch?v=tw1IsZL4h3g,nan,Abnormal Gait,prosthetic,Case Study 3 - Lateral View,Mission Gait,60.0,00:00:32.433,00:00:49.917,17.483,b8d9010c09d5ddac1bd14799b517d2a9c1171dd1e3159ffde0661843e8a7d959,1920,1080
cll9uuo0600383o6l2qtuk7lz,right side,1,185,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:00.017,00:00:03.083,3.067,c38b0986098dd814434eb48b00abe0703d8b663f51562a103d8b7a1983c123d6,1920,1080
cll9uvanr003c3o6lpzud1lr4,left side,235,446,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:03.917,00:00:07.433,3.517,39f2bae21be80b573770cdc9ef0ed1024c7de44fc0681caab8640dcfd5b89f1c,1920,1080
cll9uvpau003g3o6llmw8nj01,right side,469,950,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:07.817,00:00:15.833,8.017,d9135187494c5bf7c494f2216e933cccf36000e4ff3515d1a53895f36a036956,1920,1080
cll9uw5d0003k3o6lrqtgjt9a,left side,972,1518,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:16.200,00:00:25.300,9.1,bf6beadf42149658f6f30d2cb376fcf8a2bd71544b2b05755d8ea71218fa9d1e,1920,1080
cll9uwjqd003o3o6lcu3t5orv,front,1533,1692,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:25.550,00:00:28.200,2.65,876dcdd95a06b4de8ee9e7c762c96636145b7798d4062d593ebc7ef1df5cf6a9,1920,1080
cll9uwwio003s3o6livli3vfd,back,1755,1905,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:29.250,00:00:31.750,2.5,e5b60c66e76863464b7ccf76089fe5f64420b6567be8183b7ae742155b3c30d1,1920,1080
cll9ux9kg003w3o6larf35e2j,front,1923,2386,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:32.050,00:00:39.767,7.717,50ecd3194a4534871c134d55d8cbcb885c633d20b0e41dd9564e69bbd37f976d,1920,1080
cll9uxvtz00403o6l7p8awgpk,back,2402,2825,https://www.youtube.com/watch?v=uV6dPE2sz7k,nan,Abnormal Gait,abnormal,Parkinson's Disease Gait - Case Study 20,Mission Gait,60.0,00:00:40.033,00:00:47.083,7.05,b4ec78f914cb4a617548000b7daa9c2759647dfa411d623868fc4a4dbb21f2f6,1920,1080
cll9x19tm007e3o6luepdvgep,front,1,286,https://www.youtube.com/watch?v=W35NeWDslAE,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Anterior-Posterior) - Case Study 12,Mission Gait,60.0,00:00:00.017,00:00:04.767,4.75,08468d34ded495aded2ea23fea55112671eb4281d69254ec4dfb168b262c9fca,1920,1080
cll9x1wxt007i3o6lxiyp6gs2,back,353,607,https://www.youtube.com/watch?v=W35NeWDslAE,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Anterior-Posterior) - Case Study 12,Mission Gait,60.0,00:00:05.883,00:00:10.117,4.233,d7161ed1e46e2d8f2ab88e6cab98399cc28b08c49037c0c30459718dd9e73394,1920,1080
cll9x2atj007m3o6la49iflfi,front,665,1427,https://www.youtube.com/watch?v=W35NeWDslAE,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Anterior-Posterior) - Case Study 12,Mission Gait,60.0,00:00:11.083,00:00:23.783,12.7,d763d16645b89966c03cc29ed51d64ec0a3b4e2769c8c99145fd0e2ac19b5f4d,1920,1080
cll9x2r7c007p3o6l4dqekhnl,back,1656,2454,https://www.youtube.com/watch?v=W35NeWDslAE,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Anterior-Posterior) - Case Study 12,Mission Gait,60.0,00:00:27.600,00:00:40.900,13.3,4ff4918d3636d56c9baa810c464a5514894788a2d7dcae9bb67d860d9cf10742,1920,1080
cll9x3gsf007u3o6laeaexzen,right side,1,299,https://www.youtube.com/watch?v=W7IZV0m45xA,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Lateral) - Case Study 12,Mission Gait,60.0,00:00:00.017,00:00:04.983,4.967,a6620e016bb1a4f4001d73070a0cc9eae7407bdfa32c1bae054bc8d8a9ca3c3d,1920,1080
cll9x3zb0007y3o6l9z096i87,right side,368,636,https://www.youtube.com/watch?v=W7IZV0m45xA,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Lateral) - Case Study 12,Mission Gait,60.0,00:00:06.133,00:00:10.600,4.467,c630d3e7e09f499e1445ebcf35116246f63f64337af3f387ed26372b27aebdad,1920,1080
cll9x4pt100823o6lf1hqdszv,right side,643,1459,https://www.youtube.com/watch?v=W7IZV0m45xA,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Lateral) - Case Study 12,Mission Gait,60.0,00:00:10.717,00:00:24.317,13.6,7992b622692e09e18ec67ead746c520b2621199a6aa3fbe7228c4d5e2873a6e6,1920,1080
cll9x56vp00863o6labnlv6yt,left side,1735,2719,https://www.youtube.com/watch?v=W7IZV0m45xA,nan,Abnormal Gait,abnormal,Multiple Sclerosis Gait (Lateral) - Case Study 12,Mission Gait,60.0,00:00:28.917,00:00:45.317,16.4,ee476f7c8d229606fbaa8af12cfe2030d5473b67aaf477b0d57987407885c817,1920,1080
cll9xc1np00103o6l7mlj3e43,right side,1,366,https://www.youtube.com/watch?v=WLPBz6gAYrY,nan,Abnormal Gait,abnormal,Case Study 7 - Walking Update (Lateral),Mission Gait,60.0,00:00:00.017,00:00:06.100,6.083,ec80b9f288e2ffbd9750660c03e3ce272b645eb157cd3af69a315fd050136c48,1280,720
cll9xchd900143o6lj63k8c6r,left side,429,761,https://www.youtube.com/watch?v=WLPBz6gAYrY,nan,Abnormal Gait,abnormal,Case Study 7 - Walking Update (Lateral),Mission Gait,60.0,00:00:07.150,00:00:12.683,5.533,50e4ba0cfa9e5d481c879631eb17ec8c531c6d213a46b24d86ccd9c9975a58cd,1280,720
cll9xcslc00183o6l9eyhnguz,right side,783,2227,https://www.youtube.com/watch?v=WLPBz6gAYrY,nan,Abnormal Gait,abnormal,Case Study 7 - Walking Update (Lateral),Mission Gait,60.0,00:00:13.050,00:00:37.117,24.067,6435645dedbab37765f73e7afb3b57ed4cf2477ac3d1588e4c17db40f7fed256,1280,720
cll9xdfxd001c3o6l6mds2dvp,left side,2495,3824,https://www.youtube.com/watch?v=WLPBz6gAYrY,nan,Abnormal Gait,abnormal,Case Study 7 - Walking Update (Lateral),Mission Gait,60.0,00:00:41.583,00:01:03.733,22.15,c8b2fd20e3b5d097751527e6a5868c3c365a3806a84a26147e57a6a1092218b0,1280,720
cll9xelef001i3o6lz3xa6hw6,right side,1,194,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:00.017,00:00:03.233,3.217,c76a8fa9cb6a9b930e8a6e37a8b9e5cf04e24769959a7a3017deb186c6376a28,1920,1080
cll9xf4z7001m3o6l1kaimbdt,left side,238,437,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:03.967,00:00:07.283,3.317,eb75a1599f7501ff11f34a7c95bb3afbcda02661950ac2ff319b7e0f5b4ff6a0,1920,1080
cll9xfkzk001q3o6lfnqnzvtc,right side,452,1087,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:07.533,00:00:18.117,10.583,f46928ef49390dc55ee6a0e88ff994576cd95c9db2e4d7d5ca242a3e97b28964,1920,1080
cll9xwz5r001u3o6lp3khnj7q,left side,1274,2008,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:21.233,00:00:33.467,12.233,34b46f6ad416af6ee6c676ae4958e324957a667c995982462be49536e1d28a4c,1920,1080
cll9xxd7l001y3o6l53bs9rox,front,2017,2186,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:33.617,00:00:36.433,2.817,f69acde1d72156acecefbb6ba6d2037046203dbdcf2b13e5ee9a20f2634fa481,1920,1080
cll9xxn1300223o6ld7rnxtls,back,2237,2404,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:37.283,00:00:40.067,2.783,66323117d51f5f876cf8f312de65b3eb9a25b844f15eeddb70d94503ead40dd1,1920,1080
cll9xy2d900263o6llvx82ob0,front,2410,3108,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:40.167,00:00:51.800,11.633,6ad3dd47f5569ad0e3f7a66cf6fa2ec2a9b4ab7b6aac29e591698930b8817abe,1920,1080
cll9xyhl400293o6l0ais7ans,back,3331,3889,https://www.youtube.com/watch?v=wRntYsztIEY,nan,Abnormal Gait,abnormal,Gait Dystonia - Case Study 24,Mission Gait,60.0,00:00:55.517,00:01:04.817,9.3,0068a5a7dcd2fd7dded8cc291fbc1a1473a9245e01e25790f82ad7a9fdcdb417,1920,1080
cllba3xz8000p3o6lpaedkp88,right side,1,292,https://www.youtube.com/watch?v=w2fYQyikrts,nan,Abnormal Gait,abnormal,Diabetic Neuropathy Gait,Mission Gait,60.0,00:00:00.017,00:00:04.867,4.85,b5f47f7ee65c93675341502fbbb2229534e62ee679800804258e7b3b8e98bdc4,1920,1080
cllba4baj000t3o6lxfq01aok,left side,351,615,https://www.youtube.com/watch?v=w2fYQyikrts,nan,Abnormal Gait,abnormal,Diabetic Neuropathy Gait,Mission Gait,60.0,00:00:05.850,00:00:10.250,4.4,64af8041fd8a5657c27a05ff325b34fc6c3240b2add0801e0f4faea7e306fadc,1920,1080
cllba535b000x3o6l204nr8e8,front,627,920,https://www.youtube.com/watch?v=w2fYQyikrts,nan,Abnormal Gait,abnormal,Diabetic Neuropathy Gait,Mission Gait,60.0,00:00:10.450,00:00:15.333,4.883,5fcd642b73b9b9e2ac7dc509fc92b38f7c224def364f62c05a1cc8b9e685ba32,1920,1080
cllba5q1o00113o6lst176ho2,back,1008,1340,https://www.youtube.com/watch?v=w2fYQyikrts,nan,Abnormal Gait,abnormal,Diabetic Neuropathy Gait,Mission Gait,60.0,00:00:16.800,00:00:22.333,5.533,b2f08c7e524025241d5ed0702b7952ecc30def4331a013fd0bd0dbd77e6c38fa,1920,1080
cllba6aci00153o6lcl94c1sg,right side,1353,1510,https://www.youtube.com/watch?v=w2fYQyikrts,nan,Abnormal Gait,abnormal,Diabetic Neuropathy Gait,Mission Gait,60.0,00:00:22.550,00:00:25.167,2.617,ad195065c168e8293d53fb970fc97db0e0b6616c58abc379fa2c11b025d9ae47,1920,1080
cllbhztg3002f3o6lp3a9u4nd,right side,73,178,https://www.youtube.com/watch?v=CrToYDUN89A,nan,Abnormal Gait,abnormal,Chronic CVA Gait (Lateral) - Case Study 2,Mission Gait,60.0,00:00:01.217,00:00:02.967,1.75,cae926a8ad8949adf3cc2b55a44fe76786c854457f09d4725822740f023c84aa,1920,1080
cllbjs73i000x3o6lx7zbihtv,left side,256,426,https://www.youtube.com/watch?v=ErkLnvUHQuc,nan,Abnormal Gait,abnormal,Case Study 11 - 6 Weeks Later,Mission Gait,60.0,00:00:04.267,00:00:07.100,2.833,1cbac80706a7909d7cc98f027981b32428cd01ec191c369b60af4de2a588f776,1920,1080
cllbjuuah00133o6l8feqshab,right side,448,938,https://www.youtube.com/watch?v=ErkLnvUHQuc,nan,Abnormal Gait,abnormal,Case Study 11 - 6 Weeks Later,Mission Gait,60.0,00:00:07.467,00:00:15.633,8.167,4cc2d3d28c3fdf67bb1d19b7563e4ef94610e2f4f9b8b1f80eafb6011f8df44b,1920,1080
